/shaders: crash
spec/ext_gpu_shader4/compiler/bitwise-or-ivec2-int_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec2-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec2-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec3-int_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec3-int_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec3-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec3-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec4-int_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec4-int_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec4-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-ivec4-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-unsigned_int-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-unsigned_int-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-unsigned_int-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-unsigned_int-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-unsigned_int-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-unsigned_int-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-unsigned_int-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-unsigned_int-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec2-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec2-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec2-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec2-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec3-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec3-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec3-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec3-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec4-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec4-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec4-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/bitwise-or-uvec4-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/clamp-int_frag: skip
spec/ext_gpu_shader4/compiler/clamp-int_vert: skip
spec/ext_gpu_shader4/compiler/clamp-ivec2-int_frag: skip
spec/ext_gpu_shader4/compiler/clamp-ivec2-int_vert: skip
spec/ext_gpu_shader4/compiler/clamp-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/clamp-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/clamp-ivec3-int_frag: skip
spec/ext_gpu_shader4/compiler/clamp-ivec3-int_vert: skip
spec/ext_gpu_shader4/compiler/clamp-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/clamp-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/clamp-ivec4-int_frag: skip
spec/ext_gpu_shader4/compiler/clamp-ivec4-int_vert: skip
spec/ext_gpu_shader4/compiler/clamp-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/clamp-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/clamp-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/clamp-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/clamp-uvec2-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/clamp-uvec2-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/clamp-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/clamp-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/clamp-uvec3-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/clamp-uvec3-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/clamp-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/clamp-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/clamp-uvec4-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/clamp-uvec4-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/clamp-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/clamp-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/equal-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/equal-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/equal-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/equal-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/equal-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/equal-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/gl_instanceid_vert: skip
spec/ext_gpu_shader4/compiler/gl_primitiveid_frag: skip
spec/ext_gpu_shader4/compiler/gl_vertexid_vert: skip
spec/ext_gpu_shader4/compiler/greaterthan-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/greaterthan-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/greaterthan-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/greaterthan-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/greaterthan-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/greaterthan-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/greaterthanequal-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/greaterthanequal-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/greaterthanequal-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/greaterthanequal-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/greaterthanequal-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/greaterthanequal-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/lessthan-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/lessthan-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/lessthan-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/lessthan-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/lessthan-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/lessthan-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/lessthanequal-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/lessthanequal-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/lessthanequal-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/lessthanequal-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/lessthanequal-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/lessthanequal-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/lshift-int-int_frag: skip
spec/ext_gpu_shader4/compiler/lshift-int-int_vert: skip
spec/ext_gpu_shader4/compiler/lshift-ivec2-int_frag: skip
spec/ext_gpu_shader4/compiler/lshift-ivec2-int_vert: skip
spec/ext_gpu_shader4/compiler/lshift-ivec2-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/lshift-ivec2-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/lshift-ivec3-int_frag: skip
spec/ext_gpu_shader4/compiler/lshift-ivec3-int_vert: skip
spec/ext_gpu_shader4/compiler/lshift-ivec3-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/lshift-ivec3-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/lshift-ivec4-int_frag: skip
spec/ext_gpu_shader4/compiler/lshift-ivec4-int_vert: skip
spec/ext_gpu_shader4/compiler/lshift-ivec4-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/lshift-ivec4-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/lshift-unsigned_int-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/lshift-unsigned_int-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/lshift-uvec2-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/lshift-uvec2-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/lshift-uvec2-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/lshift-uvec2-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/lshift-uvec3-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/lshift-uvec3-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/lshift-uvec3-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/lshift-uvec3-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/lshift-uvec4-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/lshift-uvec4-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/lshift-uvec4-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/lshift-uvec4-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/max-int_frag: skip
spec/ext_gpu_shader4/compiler/max-int_vert: skip
spec/ext_gpu_shader4/compiler/max-ivec2-int_frag: skip
spec/ext_gpu_shader4/compiler/max-ivec2-int_vert: skip
spec/ext_gpu_shader4/compiler/max-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/max-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/max-ivec3-int_frag: skip
spec/ext_gpu_shader4/compiler/max-ivec3-int_vert: skip
spec/ext_gpu_shader4/compiler/max-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/max-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/max-ivec4-int_frag: skip
spec/ext_gpu_shader4/compiler/max-ivec4-int_vert: skip
spec/ext_gpu_shader4/compiler/max-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/max-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/max-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/max-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/max-uvec2-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/max-uvec2-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/max-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/max-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/max-uvec3-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/max-uvec3-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/max-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/max-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/max-uvec4-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/max-uvec4-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/max-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/max-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/min-int_frag: skip
spec/ext_gpu_shader4/compiler/min-int_vert: skip
spec/ext_gpu_shader4/compiler/min-ivec2-int_frag: skip
spec/ext_gpu_shader4/compiler/min-ivec2-int_vert: skip
spec/ext_gpu_shader4/compiler/min-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/min-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/min-ivec3-int_frag: skip
spec/ext_gpu_shader4/compiler/min-ivec3-int_vert: skip
spec/ext_gpu_shader4/compiler/min-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/min-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/min-ivec4-int_frag: skip
spec/ext_gpu_shader4/compiler/min-ivec4-int_vert: skip
spec/ext_gpu_shader4/compiler/min-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/min-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/min-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/min-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/min-uvec2-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/min-uvec2-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/min-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/min-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/min-uvec3-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/min-uvec3-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/min-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/min-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/min-uvec4-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/min-uvec4-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/min-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/min-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/mod-int-int_frag: skip
spec/ext_gpu_shader4/compiler/mod-int-int_vert: skip
spec/ext_gpu_shader4/compiler/mod-int-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/mod-int-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/mod-int-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/mod-int-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/mod-int-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/mod-int-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/mod-ivec2-int_frag: skip
spec/ext_gpu_shader4/compiler/mod-ivec2-int_vert: skip
spec/ext_gpu_shader4/compiler/mod-ivec2-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/mod-ivec2-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/mod-ivec3-int_frag: skip
spec/ext_gpu_shader4/compiler/mod-ivec3-int_vert: skip
spec/ext_gpu_shader4/compiler/mod-ivec3-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/mod-ivec3-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/mod-ivec4-int_frag: skip
spec/ext_gpu_shader4/compiler/mod-ivec4-int_vert: skip
spec/ext_gpu_shader4/compiler/mod-ivec4-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/mod-ivec4-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/mod-unsigned_int-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/mod-unsigned_int-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/mod-unsigned_int-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/mod-unsigned_int-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/mod-unsigned_int-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/mod-unsigned_int-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/mod-unsigned_int-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/mod-unsigned_int-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/mod-uvec2-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/mod-uvec2-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/mod-uvec2-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/mod-uvec2-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/mod-uvec3-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/mod-uvec3-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/mod-uvec3-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/mod-uvec3-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/mod-uvec4-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/mod-uvec4-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/mod-uvec4-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/mod-uvec4-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/notequal-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/notequal-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/notequal-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/notequal-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/notequal-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/notequal-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/round-float_frag: skip
spec/ext_gpu_shader4/compiler/round-float_vert: skip
spec/ext_gpu_shader4/compiler/round-vec2_frag: skip
spec/ext_gpu_shader4/compiler/round-vec2_vert: skip
spec/ext_gpu_shader4/compiler/round-vec3_frag: skip
spec/ext_gpu_shader4/compiler/round-vec3_vert: skip
spec/ext_gpu_shader4/compiler/round-vec4_frag: skip
spec/ext_gpu_shader4/compiler/round-vec4_vert: skip
spec/ext_gpu_shader4/compiler/rshift-int-int_frag: skip
spec/ext_gpu_shader4/compiler/rshift-int-int_vert: skip
spec/ext_gpu_shader4/compiler/rshift-ivec2-int_frag: skip
spec/ext_gpu_shader4/compiler/rshift-ivec2-int_vert: skip
spec/ext_gpu_shader4/compiler/rshift-ivec2-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/rshift-ivec2-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/rshift-ivec3-int_frag: skip
spec/ext_gpu_shader4/compiler/rshift-ivec3-int_vert: skip
spec/ext_gpu_shader4/compiler/rshift-ivec3-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/rshift-ivec3-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/rshift-ivec4-int_frag: skip
spec/ext_gpu_shader4/compiler/rshift-ivec4-int_vert: skip
spec/ext_gpu_shader4/compiler/rshift-ivec4-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/rshift-ivec4-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/rshift-unsigned_int-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/rshift-unsigned_int-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/rshift-uvec2-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/rshift-uvec2-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/rshift-uvec2-uvec2_frag: skip
spec/ext_gpu_shader4/compiler/rshift-uvec2-uvec2_vert: skip
spec/ext_gpu_shader4/compiler/rshift-uvec3-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/rshift-uvec3-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/rshift-uvec3-uvec3_frag: skip
spec/ext_gpu_shader4/compiler/rshift-uvec3-uvec3_vert: skip
spec/ext_gpu_shader4/compiler/rshift-uvec4-unsigned_int_frag: skip
spec/ext_gpu_shader4/compiler/rshift-uvec4-unsigned_int_vert: skip
spec/ext_gpu_shader4/compiler/rshift-uvec4-uvec4_frag: skip
spec/ext_gpu_shader4/compiler/rshift-uvec4-uvec4_vert: skip
spec/ext_gpu_shader4/compiler/sign-int_frag: skip
spec/ext_gpu_shader4/compiler/sign-int_vert: skip
spec/ext_gpu_shader4/compiler/sign-ivec2_frag: skip
spec/ext_gpu_shader4/compiler/sign-ivec2_vert: skip
spec/ext_gpu_shader4/compiler/sign-ivec3_frag: skip
spec/ext_gpu_shader4/compiler/sign-ivec3_vert: skip
spec/ext_gpu_shader4/compiler/sign-ivec4_frag: skip
spec/ext_gpu_shader4/compiler/sign-ivec4_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow1d-sampler1dshadow-vec3_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow1d-sampler1dshadow-vec3_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow1darray-sampler1darrayshadow-vec3_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow1darray-sampler1darrayshadow-vec3_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow1darrayoffset-sampler1darrayshadow-vec3_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow1darrayoffset-sampler1darrayshadow-vec3_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow1doffset-sampler1dshadow-vec3_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow1doffset-sampler1dshadow-vec3_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow1dproj-sampler1dshadow-vec4_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow1dproj-sampler1dshadow-vec4_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow1dprojoffset-sampler1dshadow-vec4_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow1dprojoffset-sampler1dshadow-vec4_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow2d-sampler2dshadow-vec3_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow2d-sampler2dshadow-vec3_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow2darray-sampler2darrayshadow-vec4_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow2darray-sampler2darrayshadow-vec4_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow2darrayoffset-sampler2darrayshadow-vec4_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow2darrayoffset-sampler2darrayshadow-vec4_vert: skip
spec/ext_gpu_shader4/compiler/tex-shadow2doffset-sampler2dshadow-vec3_frag: skip
spec/ext_gpu_shader4/compiler/tex-shadow2doffset-sampler2dshadow-vec3_vert: skip
